ChargerId,PlugId,MaxPower
BRG-00021,PT*EVC*E*BRG*00021*01,7400
BRG-00021,PT*EVC*E*BRG*00021*02,7400
BRG-00022,PT*BLU*E*BRG*00022*01,22000
BRG-00022,PT*BLU*E*BRG*00022*02,22000
BRG-00023,PT*HRZ*E*BRG*00023*02,50000
BRG-00023,PT*HRZ*E*BRG*00023*03,43000
BRG-00024,PT*HRZ*E*BRG*00024*01,22000
BRG-00024,PT*HRZ*E*BRG*00024*02,22000
BRG-00025,PT*IBD*E*BRG*00025*1,22000
BRG-00026,PT*IBD*E*BRG*00026*1,22000
BRG-00027,PT*GLG*EBRG*00027*02,50000
BRG-00027,PT*GLG*EBRG*00027*03,43000
BRG-00028,PT*HRZ*E*BRG*00028*02,50000
BRG-00028,PT*HRZ*E*BRG*00028*03,43000
BRG-00029,PT*MEO*E*BRG*00029*01,22000
BRG-00029,PT*MEO*E*BRG*00029*02,22000
BRG-00032,PT*HRZ*E*BRG*00032*1,22000
BRG-00032,PT*HRZ*E*BRG*00032*2,22000
BRG-00033,PT*HRZ*E*BRG*00033*1,22000
BRG-00033,PT*HRZ*E*BRG*00033*2,22000
BRG-00036,PT*EDP*E*BRG*00036*1,7400
BRG-00037,PT*EDP*E*BRG*00037*1,7400
BRG-00038,PT*GLP*EBRG*00038*01,7400
BRG-00038,PT*GLP*EBRG*00038*02,7400
BRG-00039,PT*GLP*EBRG*00039*01,7400
BRG-00039,PT*GLP*EBRG*00039*02,11000
BRG-00040,PT*GLP*EBRG*00040*01,22000
BRG-00040,PT*GLP*EBRG*00040*02,22000
BRG-00041,PT*GLP*EBRG*00041*01,22000
BRG-00041,PT*GLP*EBRG*00041*02,22000
BRG-00042,PT*GLP*EBRG*00042*01,22000
BRG-00042,PT*GLP*EBRG*00042*02,22000
BRG-00043,PT*GRC*E*BRG*00043*02,60000
BRG-00043,PT*GRC*E*BRG*00043*03,22000
BRG-00044,PT*GRC*E*BRG*00044*02,60000
BRG-00047,PT*EVC*E*BRG*00047*01,11000
BRG-00047,PT*EVC*E*BRG*00047*02,11000
BRG-00048,PT*EVC*E*BRG*00048*01,22000
BRG-00048,PT*EVC*E*BRG*00048*02,22000
BRG-00049,PT*EVC*E*BRG*00049*01,22000
BRG-00049,PT*EVC*E*BRG*00049*02,22000
BRG-00050,PT*EVC*E*BRG*00050*01,7400
BRG-00050,PT*EVC*E*BRG*00050*02,7400
BRG-00051,PT*EVC*E*BRG*00051*01,7400
BRG-00051,PT*EVC*E*BRG*00051*02,7400
BRG-00052,PT*EVC*E*BRG*00052*01,22000
BRG-00052,PT*EVC*E*BRG*00052*02,22000
BRG-00054,PT*EVC*E*BRG*00054*01,11000
BRG-00054,PT*EVC*E*BRG*00054*02,11000
BRG-00055,PT*EVC*E*BRG*00055*01,11000
BRG-00055,PT*EVC*E*BRG*00055*02,11000
BRG-00057,PT*NEU*E*BRG*00057*01,22000
BRG-00057,PT*NEU*E*BRG*00057*02,22000
BRG-00058,PT*IBD*E*BRG*00058*01,22000
BRG-00058,PT*IBD*E*BRG*00058*02,22000
BRG-00062,PT*CEV*E*BRG*00062*02,60000
BRG-00063,PT*CEV*E*BRG*00063*01,11000
BRG-00063,PT*CEV*E*BRG*00063*02,11000
BRG-00066,PT*GLP*EBRG*00066*01,160000
BRG-00066,PT*GLP*EBRG*00066*02,160000
BRG-00066,PT*GLP*EBRG*00066*03,22000
BRG-00067,PT*HRZ*E*BRG*00067*1,11000
BRG-00069,PT*HRZ*E*BRG*00069*01,150000
BRG-00069,PT*HRZ*E*BRG*00069*02,150000
BRG-00069,PT*HRZ*E*BRG*00069*03,100000
BRG-00069,PT*HRZ*E*BRG*00069*04,100000
BRG-00069,PT*HRZ*E*BRG*00069*06,100000
BRG-00069,PT*HRZ*E*BRG*00069*08,100000
BRG-00071,PT*EDP*E*BRG*00071*01,120000
BRG-00072,PT*HRZ*E*BRG*00072*01,100000
BRG-00072,PT*HRZ*E*BRG*00072*02,100000
BRG-00073,PT*HRZ*E*BRG*00073*01,100000
BRG-00073,PT*HRZ*E*BRG*00073*02,100000
BRG-00074,PT*HRZ*E*BRG*00074*01,100000
BRG-00074,PT*HRZ*E*BRG*00074*02,100000
BRG-00075,PT*HRZ*E*BRG*00075*01,150000
BRG-00075,PT*HRZ*E*BRG*00075*02,150000
BRG-00075,PT*HRZ*E*BRG*00075*03,100000
BRG-00075,PT*HRZ*E*BRG*00075*04,100000
BRG-00075,PT*HRZ*E*BRG*00075*06,100000
BRG-00078,PT*HRZ*E*BRG*00078*01,100000
BRG-00078,PT*HRZ*E*BRG*00078*02,100000
BRG-00078,PT*HRZ*E*BRG*00078*04,100000
BRG-00079,PT*HRZ*E*BRG*00079*1,22000
BRG-00080,PT*GLG*EBRG*00080*02,120000
BRG-00081,PT*SDB*E*BRG*00081*02,60000
BRG-00081,PT*SDB*E*BRG*00081*03,22000
BRG-00082,PT*IBD*E*BRG*00082*01,22000
BRG-00082,PT*IBD*E*BRG*00082*02,22000
BRG-00083,PT*SDB*E*BRG*00083*02,60000
BRG-00083,PT*SDB*E*BRG*00083*03,22000
BRG-00084,PT*EDP*E*BRG*00084*01,7400
BRG-00084,PT*EDP*E*BRG*00084*02,7400
BRG-00085,PT*ZND*E*BRG*00085*01,23000
BRG-00085,PT*ZND*E*BRG*00085*02,23000
BRG-00086,PT*EDP*E*BRG*00086*01,120000
BRG-00087,PT*EDP*E*BRG*00087*01,120000
BRG-00090,PT*ECI*E*BRG*00090*01,60000
BRG-00090,PT*ECI*E*BRG*00090*02,60000
BRG-00091,PT*ECI*E*BRG*00091*01,60000
BRG-00091,PT*ECI*E*BRG*00091*02,60000
BRG-00092,PT*ECI*E*BRG*00092*01,7400
BRG-00092,PT*ECI*E*BRG*00092*02,7400
BRG-00093,PT*ECI*E*BRG*00093*01,11000
BRG-00093,PT*ECI*E*BRG*00093*02,11000
BRG-00094,PT*EDP*E*BRG*00094*01,22000
BRG-00094,PT*EDP*E*BRG*00094*02,22000
BRG-00095,PT*EDP*E*BRG*00095*01,22000
BRG-00095,PT*EDP*E*BRG*00095*02,22000
BRG-00096,PT*IBD*E*BRG*00096*01,11000
BRG-00096,PT*IBD*E*BRG*00096*02,11000
BRG-00102,PT*EDP*E*BRG*00102*01,22000
BRG-00102,PT*EDP*E*BRG*00102*02,22000
BRG-00103,PT*HRZ*E*BRG*00103*01,110000
BRG-00104,PT*HRZ*E*BRG*00104*01,11000
BRG-00104,PT*HRZ*E*BRG*00104*02,11000
BRG-00105,PT*EDP*E*BRG*00105*01,90000
BRG-00105,PT*EDP*E*BRG*00105*03,22000
BRG-00106,PT*EVC*E*BRG*00106*01,22000
BRG-00107,PT*KLS*EBRG*00107*01,22000
BRG-00107,PT*KLS*EBRG*00107*02,50000
BRG-00108,PT*KLS*EBRG*00108*01,22000
BRG-00108,PT*KLS*EBRG*00108*02,50000
BRG-00109,PT*ATL*EBRG*00109*2,50000
BRG-00109,PT*ATL*EBRG*00109*3,22000
BRG-00110,PT*ATL*EBRG*00110*2,50000
BRG-00110,PT*ATL*EBRG*00110*3,22000
BRG-00111,PT*ATL*EBRG*00111*2,60000
BRG-00111,PT*ATL*EBRG*00111*3,22000
BRG-00112,PT*KLS*E*BRG*00112*02,43000
BRG-00115,PT*HRZ*E*BRG*00115*01,22000
BRG-00115,PT*HRZ*E*BRG*00115*02,22000
BRG-00116,PT*HRZ*E*BRG*00116*01,22000
BRG-00116,PT*HRZ*E*BRG*00116*02,22000
BRG-00117,PT*EDP*E*BRG*00117*01,7400
BRG-00117,PT*EDP*E*BRG*00117*02,7400
BRG-00120,PT*ATL*EBRG*00120*2,60000
BRG-00121,PT*ATL*EBRG*00121*1,22000
BRG-00121,PT*ATL*EBRG*00121*2,22000
BRG-00124,PT*EDP*E*BRG*00124*01,7400
BRG-00124,PT*EDP*E*BRG*00124*02,7400
BRG-00125,PT*IBD*E*BRG*00125*01,22000
BRG-00125,PT*IBD*E*BRG*00125*02,22000
BRG-00127,PT*ATL*EBRG*00127*2,60000
BRG-00127,PT*ATL*EBRG*00127*3,22000
BRG-00128,PT*EDP*E*BRG*00128*01,60000
BRG-00128,PT*EDP*E*BRG*00128*02,60000
BRG-00128,PT*EDP*E*BRG*00128*03,22000
BRG-00129,PT*EDP*E*BRG*00129*01,7400
BRG-00129,PT*EDP*E*BRG*00129*02,7400
BRG-00130,PT*EDP*E*BRG*00130*01,7400
BRG-00130,PT*EDP*E*BRG*00130*02,7400
BRG-00131,PT*PRI*E*BRG*00131*02,90000
BRG-00132,PT*PRI*E*BRG*00132*01,90000
BRG-00132,PT*PRI*E*BRG*00132*02,90000
BRG-00133,PT*EVC*E*BRG*00133*01,22000
BRG-00133,PT*EVC*E*BRG*00133*02,22000
BRG-00134,PT*EVC*E*BRG*00134*01,22000
BRG-00134,PT*EVC*E*BRG*00134*02,22000
BRG-00136,PT*GLP*EBRG*00136*01,120000
BRG-00136,PT*GLP*EBRG*00136*02,120000
BRG-00137,PT*GLP*EBRG*00137*01,7400
BRG-00137,PT*GLP*EBRG*00137*02,7400
BRG-00138,PT*GLP*EBRG*00138*01,7400
BRG-00138,PT*GLP*EBRG*00138*02,7400
BRG-80001,PT*ATL*EBRG*80001*1,7400
BRG-80001,PT*ATL*EBRG*80001*2,7400
BRG-80005,PT*ATL*E*BRG*80005*1,3700
BRG-80005,PT*ATL*E*BRG*80005*2,3700
BRG-80007,PT*ATL*E*BRG*80007*01,4000
BRG-80007,PT*ATL*E*BRG*80007*02,4000
BRG-80012,PT*ATL*E*BRG*80012*01,3700
BRG-80012,PT*ATL*E*BRG*80012*02,3700
BRG-90002,PT*HRZ*E*BRG*90002*01,3700
BRG-90002,PT*HRZ*E*BRG*90002*02,3700
BRG-90002,PT*HRZ*E*BRG*90002*03,3700
BRG-90002,PT*HRZ*E*BRG*90002*04,3700
BRG-90003,PT*GLP*EBRG*90003*01,3700
BRG-90003,PT*GLP*EBRG*90003*02,3700
BRG-90008,PT*HRZ*E*BRG*90008*1,3700
BRG-90008,PT*HRZ*E*BRG*90008*2,3700
BRG-90008,PT*HRZ*E*BRG*90008*3,3700
BRG-90008,PT*HRZ*E*BRG*90008*4,3700
BRG-90009,PT*HRZ*E*BRG*90009*01,3700
BRG-90009,PT*HRZ*E*BRG*90009*02,3700
BRG-90011,PT*GLP*EBRG*90011*01,3700
BRG-90011,PT*GLP*EBRG*90011*02,3700
BRG-90013,PT*HRZ*E*BRG*90013*01,3700
BRG-90013,PT*HRZ*E*BRG*90013*02,3700
BRG-90014,PT*GLP*EBRG*90014*01,3700
BRG-90014,PT*GLP*EBRG*90014*02,3700
BRR-00003,PT*PRI*E*BRR*00003*2,50000
BRR-00004,PT*MOT*E*BRR*00004*01,22000
BRR-00004,PT*MOT*E*BRR*00004*02,22000
BRR-00005,PT*MOT*E*BRR*00005*01,22000
BRR-00005,PT*MOT*E*BRR*00005*02,22000
BRR-00008,PT*MAK*E*BRR*00008*1,22000
BRR-00009,PT*MAK*E*BRR*00009*1,22000
BRR-00010,PT*MAK*E*BRR*00010*1,22000
BRR-00011,PT*MAK*E*BRR*00011*1,22000
BRR-00012,PT*HLX*E*BRR*00012*01,22000
BRR-00012,PT*HLX*E*BRR*00012*02,22000
BRR-00013,PT*HLX*E*BRR*00013*01,22000
BRR-00013,PT*HLX*E*BRR*00013*02,22000
BRR-00014,PT*HLX*E*BRR*00014*01,22000
BRR-00014,PT*HLX*E*BRR*00014*02,22000
BRR-00016,PT*EDP*E*BRR*00016*01,90000
BRR-00016,PT*EDP*E*BRR*00016*03,22000
BRR-00017,PT*EDP*E*BRR*00017*01,90000
BRR-00017,PT*EDP*E*BRR*00017*03,22000
BRR-00019,PT*TRK*E*BRR*00019*01,22000
BRR-00019,PT*TRK*E*BRR*00019*02,22000
BRR-00020,PT*TRK*E*BRR*00020*01,22000
BRR-00020,PT*TRK*E*BRR*00020*02,22000
BRR-00021,PT*TRK*E*BRR*00021*01,22000
BRR-00021,PT*TRK*E*BRR*00021*02,22000
BRR-00022,PT*TRK*E*BRR*00022*01,22000
BRR-00022,PT*TRK*E*BRR*00022*02,22000
BRR-00023,PT*TRK*E*BRR*00023*01,22000
BRR-00023,PT*TRK*E*BRR*00023*02,22000
BRR-00024,PT*TRK*E*BRR*00024*01,22000
BRR-00024,PT*TRK*E*BRR*00024*02,22000
BRR-00025,PT*TRK*E*BRR*00025*01,22000
BRR-00025,PT*TRK*E*BRR*00025*02,22000
BRR-00026,PT*EDP*E*BRR*00026*01,22000
BRR-00026,PT*EDP*E*BRR*00026*02,22000
BRR-00027,PT*TRK*E*BRR*00027*01,22000
BRR-00027,PT*TRK*E*BRR*00027*02,22000
BRR-00028,PT*TRK*E*BRR*00028*01,22000
BRR-00028,PT*TRK*E*BRR*00028*02,22000
BRR-00029,PT*TRK*E*BRR*00029*01,22000
BRR-00029,PT*TRK*E*BRR*00029*02,22000
BRR-00030,PT*TRK*E*BRR*00030*01,22000
BRR-00030,PT*TRK*E*BRR*00030*02,22000
BRR-00035,PT*TRK*E*BRR*00035*01,22000
BRR-00035,PT*TRK*E*BRR*00035*02,22000
BRR-00036,PT*TRK*E*BRR*00036*01,22000
BRR-00036,PT*TRK*E*BRR*00036*02,22000
BRR-00037,PT*TRK*E*BRR*00037*01,22000
BRR-00037,PT*TRK*E*BRR*00037*02,22000
BRR-00038,PT*TRK*E*BRR*00038*01,22000
BRR-00038,PT*TRK*E*BRR*00038*02,22000
BRR-00039,PT*TRK*E*BRR*00039*01,22000
BRR-00039,PT*TRK*E*BRR*00039*02,22000
BRR-00040,PT*TRK*E*BRR*00040*01,22000
BRR-00040,PT*TRK*E*BRR*00040*02,22000
BRR-00041,PT*TRK*E*BRR*00041*01,22000
BRR-00041,PT*TRK*E*BRR*00041*02,22000
BRR-00042,PT*TRK*E*BRR*00042*01,22000
BRR-00042,PT*TRK*E*BRR*00042*02,22000
BRR-00043,PT*TRK*E*BRR*00043*01,22000
BRR-00043,PT*TRK*E*BRR*00043*02,22000
BRR-00045,PT*TRK*E*BRR*00045*01,22000
BRR-00045,PT*TRK*E*BRR*00045*02,22000
BRR-00046,PT*TRK*E*BRR*00046*01,22000
BRR-00046,PT*TRK*E*BRR*00046*02,22000
BRR-00048,PT*TRK*E*BRR*00048*01,22000
BRR-00048,PT*TRK*E*BRR*00048*02,22000
BRR-00049,PT*TRK*E*BRR*00049*01,22000
BRR-00049,PT*TRK*E*BRR*00049*02,22000
BRR-00050,PT*TRK*E*BRR*00050*01,22000
BRR-00050,PT*TRK*E*BRR*00050*02,22000
BRR-00051,PT*TRK*E*BRR*00051*01,22000
BRR-00051,PT*TRK*E*BRR*00051*02,22000
BRR-00052,PT*TRK*E*BRR*00052*01,22000
BRR-00052,PT*TRK*E*BRR*00052*02,22000
BRR-00053,PT*TRK*E*BRR*00053*01,22000
BRR-00053,PT*TRK*E*BRR*00053*02,22000
BRR-00054,PT*TRK*E*BRR*00054*01,22000
BRR-00054,PT*TRK*E*BRR*00054*02,22000
BRR-00055,PT*TRK*E*BRR*00055*01,22000
BRR-00055,PT*TRK*E*BRR*00055*02,22000
BRR-00056,PT*TRK*E*BRR*00056*01,22000
BRR-00056,PT*TRK*E*BRR*00056*02,22000
BRR-00057,PT*TRK*E*BRR*00057*01,22000
BRR-00057,PT*TRK*E*BRR*00057*02,22000
BRR-00058,PT*TRK*E*BRR*00058*01,22000
BRR-00058,PT*TRK*E*BRR*00058*02,22000
BRR-00059,PT*TRK*E*BRR*00059*01,22000
BRR-00059,PT*TRK*E*BRR*00059*02,22000
BRR-00060,PT*TRK*E*BRR*00060*01,22000
BRR-00060,PT*TRK*E*BRR*00060*02,22000
BRR-00061,PT*TRK*E*BRR*00061*01,22000
BRR-00061,PT*TRK*E*BRR*00061*02,22000
BRR-00062,PT*TRK*E*BRR*00062*01,22000
BRR-00062,PT*TRK*E*BRR*00062*02,22000
BRR-00063,PT*TRK*E*BRR*00063*01,22000
BRR-00063,PT*TRK*E*BRR*00063*02,22000
BRR-00064,PT*TRK*E*BRR*00064*01,22000
BRR-00064,PT*TRK*E*BRR*00064*02,22000
BRR-00065,PT*TRK*E*BRR*00065*01,22000
BRR-00065,PT*TRK*E*BRR*00065*02,22000
BRR-00066,PT*TRK*E*BRR*00066*01,22000
BRR-00066,PT*TRK*E*BRR*00066*02,22000
BRR-00067,PT*TRK*E*BRR*00067*01,22000
BRR-00067,PT*TRK*E*BRR*00067*02,22000
BRR-00076,PT*TRK*E*BRR*00076*01,22000
BRR-00076,PT*TRK*E*BRR*00076*02,22000
BRR-00077,PT*TRK*E*BRR*00077*01,22000
BRR-00077,PT*TRK*E*BRR*00077*02,22000
BRR-00078,PT*TRK*E*BRR*00078*01,22000
BRR-00078,PT*TRK*E*BRR*00078*02,22000
BRR-00079,PT*TRK*E*BRR*00079*01,22000
BRR-00079,PT*TRK*E*BRR*00079*02,22000
BRR-00080,PT*TRK*E*BRR*00080*01,22000
BRR-00080,PT*TRK*E*BRR*00080*02,22000
BRR-00081,PT*TRK*E*BRR*00081*01,22000
BRR-00081,PT*TRK*E*BRR*00081*02,22000
BRR-00082,PT*TRK*E*BRR*00082*01,22000
BRR-00082,PT*TRK*E*BRR*00082*02,22000
BRR-00083,PT*TRK*E*BRR*00083*01,22000
BRR-00083,PT*TRK*E*BRR*00083*02,22000
BRR-00084,PT*TRK*E*BRR*00084*01,22000
BRR-00084,PT*TRK*E*BRR*00084*02,22000
BRR-00085,PT*TRK*E*BRR*00085*01,22000
BRR-00085,PT*TRK*E*BRR*00085*02,22000
BRR-00086,PT*TRK*E*BRR*00086*01,22000
BRR-00086,PT*TRK*E*BRR*00086*02,22000
BRR-00087,PT*TRK*E*BRR*00087*01,22000
BRR-00087,PT*TRK*E*BRR*00087*02,22000
BRR-00088,PT*TRK*E*BRR*00088*01,22000
BRR-00088,PT*TRK*E*BRR*00088*02,22000
BRR-00089,PT*TRK*E*BRR*00089*01,22000
BRR-00089,PT*TRK*E*BRR*00089*02,22000
BRR-00090,PT*TRK*E*BRR*00090*01,22000
BRR-00090,PT*TRK*E*BRR*00090*02,22000
BRR-00091,PT*TRK*E*BRR*00091*01,22000
BRR-00091,PT*TRK*E*BRR*00091*02,22000
BRR-00092,PT*TRK*E*BRR*00092*01,22000
BRR-00092,PT*TRK*E*BRR*00092*02,22000
BRR-00093,PT*TRK*E*BRR*00093*01,22000
BRR-00093,PT*TRK*E*BRR*00093*02,22000
BRR-00094,PT*TRK*E*BRR*00094*01,22000
BRR-00094,PT*TRK*E*BRR*00094*02,22000
BRR-00095,PT*TRK*E*BRR*00095*01,22000
BRR-00095,PT*TRK*E*BRR*00095*02,22000
BRR-00096,PT*TRK*E*BRR*00096*01,22000
BRR-00096,PT*TRK*E*BRR*00096*02,22000
BRR-00097,PT*TRK*E*BRR*00097*01,22000
BRR-00097,PT*TRK*E*BRR*00097*02,22000
BRR-00098,PT*TRK*E*BRR*00098*01,22000
BRR-00098,PT*TRK*E*BRR*00098*02,22000
BRR-00099,PT*TRK*E*BRR*00099*01,22000
BRR-00099,PT*TRK*E*BRR*00099*02,22000
BRR-00100,PT*TRK*E*BRR*00100*01,22000
BRR-00100,PT*TRK*E*BRR*00100*02,22000
BRR-00101,PT*TRK*E*BRR*00101*01,22000
BRR-00101,PT*TRK*E*BRR*00101*02,22000
BRR-00102,PT*TRK*E*BRR*00102*01,22000
BRR-00102,PT*TRK*E*BRR*00102*02,22000
BRR-00106,PT*TRK*E*BRR*00106*01,22000
BRR-00106,PT*TRK*E*BRR*00106*02,22000
BRR-00107,PT*TRK*E*BRR*00107*01,22000
BRR-00107,PT*TRK*E*BRR*00107*02,22000
BRR-00108,PT*TRK*E*BRR*00108*01,22000
BRR-00108,PT*TRK*E*BRR*00108*02,22000
BRR-00109,PT*TRK*E*BRR*00109*01,22000
BRR-00109,PT*TRK*E*BRR*00109*02,22000
BRR-00110,PT*TRK*E*BRR*00110*01,22000
BRR-00110,PT*TRK*E*BRR*00110*02,22000
BRR-00111,PT*TRK*E*BRR*00111*01,22000
BRR-00111,PT*TRK*E*BRR*00111*02,22000
BRR-00112,PT*TRK*E*BRR*00112*01,22000
BRR-00112,PT*TRK*E*BRR*00112*02,22000
BRR-00113,PT*TRK*E*BRR*00113*01,22000
BRR-00113,PT*TRK*E*BRR*00113*02,22000
BRR-00114,PT*TRK*E*BRR*00114*01,22000
BRR-00114,PT*TRK*E*BRR*00114*02,22000
BRR-00115,PT*TRK*E*BRR*00115*01,22000
BRR-00115,PT*TRK*E*BRR*00115*02,22000
BRR-00116,PT*TRK*E*BRR*00116*01,22000
BRR-00116,PT*TRK*E*BRR*00116*02,22000
BRR-00117,PT*TRK*E*BRR*00117*01,22000
BRR-00117,PT*TRK*E*BRR*00117*02,22000
BRR-00118,PT*TRK*E*BRR*00118*01,22000
BRR-00118,PT*TRK*E*BRR*00118*02,22000
BRR-00119,PT*TRK*E*BRR*00119*01,22000
BRR-00119,PT*TRK*E*BRR*00119*02,22000
BRR-00120,PT*TRK*E*BRR*00120*01,22000
BRR-00120,PT*TRK*E*BRR*00120*02,22000
BRR-00121,PT*TRK*E*BRR*00121*01,22000
BRR-00121,PT*TRK*E*BRR*00121*02,22000
BRR-00122,PT*TRK*E*BRR*00122*01,22000
BRR-00122,PT*TRK*E*BRR*00122*02,22000
BRR-00123,PT*TRK*E*BRR*00123*01,22000
BRR-00123,PT*TRK*E*BRR*00123*02,22000
BRR-00124,PT*TRK*E*BRR*00124*01,22000
BRR-00124,PT*TRK*E*BRR*00124*02,22000
BRR-00125,PT*HRZ*E*BRR*00125*02,160000
BRR-00125,PT*HRZ*E*BRR*00125*03,22000
BRR-00125,PT*HRZ*E*BRR*00125*04,200000
BRR-00125,PT*HRZ*E*BRR*00125*05,200000
BRR-00126,PT*TRK*E*BRR*00126*01,22000
BRR-00126,PT*TRK*E*BRR*00126*02,22000
BRR-00127,PT*TRK*E*BRR*00127*01,22000
BRR-00127,PT*TRK*E*BRR*00127*02,22000
BRR-00129,PT*KLS*EBRR*00129*01,22000
BRR-00129,PT*KLS*EBRR*00129*02,50000
BRR-00130,PT*ATL*EBRR*00130*2,60000
BRR-00130,PT*ATL*EBRR*00130*3,22000
BRR-00131,PT*ATL*EBRR*00131*2,120000
BRR-00132,PT*ATL*EBRR*00132*1,60000
BRR-00132,PT*ATL*EBRR*00132*3,22000
BRR-00133,PT*KLS*E*BRR*00133*02,43000
BRR-00137,PT*KLS*E*BRR*00137*01,22000
BRR-00137,PT*KLS*E*BRR*00137*02,49000
BRR-00138,PT*MAK*E*BRR*00138*01,22000
BRR-00139,PT*MAK*E*BRR*00139*01,22000
BRR-00140,PT*MAK*E*BRR*00140*01,22000
BRR-00141,PT*MAK*E*BRR*00141*01,22000
BRR-00142,PT*EDP*E*BRR*00142*01,120000
BRR-00143,PT*ATL*EBRR*00143*1,60000
BRR-00143,PT*ATL*EBRR*00143*2,60000
BRR-00144,PT*PAC*E*BRR*00144*01,7400
BRR-00145,PT*REP*E*BRR*00145*02,22000
BRR-00146,PT*IBD*E*BRR*00146*01,22000
BRR-00146,PT*IBD*E*BRR*00146*02,22000
BRR-00149,PT*CPS*E*BRR*00149*01,300000
BRR-00149,PT*CPS*E*BRR*00149*02,300000
BRR-00150,PT*FCT*E*BRR*00150*01,150000
BRR-00150,PT*FCT*E*BRR*00150*03,150000
BRR-00151,PT*FCT*E*BRR*00151*01,150000
BRR-00151,PT*FCT*E*BRR*00151*03,150000
BTC-90001,PT*HRZ*E*BTC*90001*1,22000
BTC-90001,PT*HRZ*E*BTC*90001*2,22000
BTL-00002,PT*EVC*E*BTL*00002*1,22000
BTL-00002,PT*EVC*E*BTL*00002*2,22000
BTL-00004,PT*REP*E*BTL*00004*02,22000
BTL-00006,PT*ATL*EBTL*00006*2,60000
BTL-00006,PT*ATL*EBTL*00006*3,22000
BTL-00007,PT*KLS*E*BTL*00007*01,22000
BTL-00007,PT*KLS*E*BTL*00007*02,49000
BTL-00008,PT*EDP*E*BTL*00008*01,22000
BTL-00008,PT*EDP*E*BTL*00008*02,22000
BTL-00009,PT*IBD*E*BTL*00009*01,22000
BTL-00009,PT*IBD*E*BTL*00009*02,22000
BTL-00011,PT*EDP*E*BTL*00011*01,60000
BTL-00011,PT*EDP*E*BTL*00011*02,60000
BTL-90001,PT*GLP*E*BTL*90001*1,22000
BTL-90001,PT*GLP*E*BTL*90001*2,22000
BTL-90001,PT*GLP*EBTL*90001*01,22000
BTL-90001,PT*GLP*EBTL*90001*02,22000
BTL-90003,PT*HRZ*E*BTL*90003*01,22000
BTL-90003,PT*HRZ*E*BTL*90003*02,22000
CBA-00002,PT*MOT*E*CBA*00002*01,180000
CBA-00002,PT*MOT*E*CBA*00002*02,180000
CBA-90001,PT*HRZ*E*CBA*90001*1,22000
CBA-90001,PT*HRZ*E*CBA*90001*2,22000
CBC-00011,PT*EVI*E*CBC*00011*01,120000
CBC-00011,PT*EVI*E*CBC*00011*02,120000
CBC-00012,PT*TRK*E*CBC*00012*01,22000
CBC-00012,PT*TRK*E*CBC*00012*02,22000
CBC-00013,PT*TRK*E*CBC*00013*01,22000
CBC-00013,PT*TRK*E*CBC*00013*02,22000
CBC-00016,PT*TRK*E*CBC*00016*01,22000
CBC-00016,PT*TRK*E*CBC*00016*02,22000
CBC-00017,PT*TRK*E*CBC*00017*01,22000
CBC-00017,PT*TRK*E*CBC*00017*02,22000
CBC-00018,PT*HLX*E*CBC*00018*01,100000
CBC-00018,PT*HLX*E*CBC*00018*02,100000
CBC-90010,PT*HRZ*E*CBC*90010*1,22000
CBC-90010,PT*HRZ*E*CBC*90010*2,22000
CBR-00010,PT*PRI*E*CBR*00010*02,50000
CBR-00010,PT*PRI*E*CBR*00010*03,43000
CBR-00011,PT*HLX*E*CBR*00011*02,50000
CBR-00011,PT*HLX*E*CBR*00011*03,43000
CBR-00012,PT*HLX*E*CBR*00012*01,22000
CBR-00012,PT*HLX*E*CBR*00012*02,22000
CBR-00013,PT*HLX*E*CBR*00013*01,22000
CBR-00013,PT*HLX*E*CBR*00013*02,22000
CBR-00014,PT*PRI*E*CBR*00014*1,22000
CBR-00015,PT*PRI*E*CBR*00015*1,22000
CBR-00016,PT*GLG*ECBR*00016*02,50000
CBR-00016,PT*GLG*ECBR*00016*03,43000
CBR-00017,PT*GLG*ECBR*00017*02,50000
CBR-00017,PT*GLG*ECBR*00017*03,43000
CBR-00025,PT*MOT*E*CBR*00025*01,22000
CBR-00025,PT*MOT*E*CBR*00025*02,22000
CBR-00032,PT*HRZ*E*CBR*00032*1,22000
CBR-00032,PT*HRZ*E*CBR*00032*2,22000
CBR-00034,PT*EDP*E*CBR*00034*1,7400
CBR-00035,PT*EDP*E*CBR*00035*1,7400
CBR-00036,PT*HRZ*E*CBR*00036*1,22000
CBR-00036,PT*HRZ*E*CBR*00036*2,22000
CBR-00037,PT*GLP*ECBR*00037*01,22000
CBR-00037,PT*GLP*ECBR*00037*02,22000
CBR-00038,PT*EDP*E*CBR*00038*01,22000
CBR-00038,PT*EDP*E*CBR*00038*02,22000
CBR-00039,PT*GLG*ECBR*00039*02,50000
CBR-00039,PT*GLG*ECBR*00039*03,43000
CBR-00040,PT*GLP*ECBR*00040*01,22000
CBR-00040,PT*GLP*ECBR*00040*02,22000
CBR-00041,PT*HRZ*E*CBR*00041*01,22000
CBR-00041,PT*HRZ*E*CBR*00041*02,22000
CBR-00042,PT*HRZ*E*CBR*00042*01,11000
CBR-00042,PT*HRZ*E*CBR*00042*02,11000
CBR-00043,PT*MOT*E*CBR*00043*01,50000
CBR-00044,PT*MOT*E*CBR*00044*01,50000
CBR-00045,PT*MOT*E*CBR*00045*1,11000
