ChargerId,PlugId,MaxPower
AVZ-00006,PT*EDP*E*AVZ*00006*02,22000
AVZ-00006,PT*EDP*EAVZ*00006*1,22000
AVZ-00006,PT*EDP*EAVZ*00006*2,22000
AVZ-80001,PT*ATL*E*AVZ*80001*01,22000
AVZ-80001,PT*ATL*E*AVZ*80001*02,22000
AZB-00004,PT*HRZ*E*AZB*00004*02,50000
AZB-00004,PT*HRZ*E*AZB*00004*03,43000
AZB-00005,PT*HRZ*E*AZB*00005*02,50000
AZB-00005,PT*HRZ*E*AZB*00005*03,22000
AZB-00006,PT*GLG*EAZB*00006*02,50000
AZB-00006,PT*GLG*EAZB*00006*03,43000
AZB-00007,PT*GLG*EAZB*00007*02,50000
AZB-00007,PT*GLG*EAZB*00007*03,43000
AZB-00010,PT*GLG*EAZB*00010*01,90000
AZB-00010,PT*GLG*EAZB*00010*02,90000
AZB-00011,PT*HRZ*E*AZB*00011*02,160000
AZB-00011,PT*HRZ*E*AZB*00011*03,200000
AZB-00011,PT*HRZ*E*AZB*00011*04,200000
AZB-00012,PT*EDP*E*AZB*00012*01,22000
AZB-00012,PT*EDP*E*AZB*00012*02,22000
AZB-00013,PT*GLP*EAZB*00013*01,200000
AZB-00013,PT*GLP*EAZB*00013*02,200000
AZB-00014,PT*GLP*EAZB*00014*01,200000
AZB-00014,PT*GLP*EAZB*00014*02,200000
AZB-00016,PT*MOO*E0008*003*1,22079
AZB-00016,PT*MOO*E0008*004*1,22079
AZB-00016,PT*MOO*E0008*005*1,22079
AZB-00016,PT*MOO*E0008*006*1,76000
AZB-00016,PT*MOO*E0008*006*2,22079
AZB-00016,PT*MOO*E0008*007*1,22079
AZB-00016,PT*MOO*E0008*008*1,22079
AZB-00016,PT*MOO*E0008*009*1,22079
AZB-00016,PT*MOO*E0008*010*1,22079
AZB-00017,PT*EDP*EAZB*00017*1,22000
AZB-00017,PT*EDP*EAZB*00017*2,22000
AZB-00018,PT*EDP*EAZB*00018*1,22000
AZB-00018,PT*EDP*EAZB*00018*2,22000
AZB-00019,PT*EDP*EAZB*00019*1,120000
AZB-00019,PT*EDP*EAZB*00019*2,120000
AZB-00020,PT*EDP*EAZB*00020*1,60000
AZB-00020,PT*EDP*EAZB*00020*2,60000
AZB-00020,PT*EDP*EAZB*00020*3,22000
AZB-00021,PT*MOO*E0021*001*1,76000
AZB-00021,PT*MOO*E0021*001*2,22079
AZB-90003,PT*GLP*EAZB*90003*01,22000
AZB-90003,PT*GLP*EAZB*90003*02,22000
BAO-00002,PT*EDP*E*BAO*00002*01,22000
BAO-00002,PT*EDP*E*BAO*00002*02,22000
BAO-00003,PT*EDP*E*BAO*00003*01,22000
BAO-00003,PT*EDP*E*BAO*00003*02,22000
BAO-00004,PT*EDP*E*BAO*00004*01,22000
BAO-00004,PT*EDP*E*BAO*00004*02,22000
BAO-00004,PT*EDP*EBAO*00004*1,22000
BAO-00004,PT*EDP*EBAO*00004*2,22000
BAO-00005,PT*EDP*E*BAO*00005*01,22000
BAO-00005,PT*EDP*E*BAO*00005*02,22000
BAO-00005,PT*EDP*EBAO*00005*1,22000
BAO-00005,PT*EDP*EBAO*00005*2,22000
BAO-00006,PT*IBD*E*BAO*00006*01,22000
BAO-00006,PT*IBD*E*BAO*00006*02,22000
BAO-00007,PT*IBD*E*BAO*00007*01,22000
BAO-00007,PT*IBD*E*BAO*00007*02,22000
BAO-90001,PT*HRZ*E*BAO*90001*01,22000
BAO-90001,PT*HRZ*E*BAO*90001*02,22000
BBR-00002,PT*ATL*EBBR*00002*1,22000
BBR-00002,PT*ATL*EBBR*00002*2,22000
BBR-00003,PT*GLP*EBBR*00003*01,120000
BBR-00003,PT*GLP*EBBR*00003*02,120000
BBR-00004,PT*GLP*EBBR*00004*01,22000
BBR-00004,PT*GLP*EBBR*00004*02,22000
BBR-00005,PT*GLP*EBBR*00005*01,120000
BBR-00005,PT*GLP*EBBR*00005*02,120000
BBR-00006,PT*GLP*EBBR*00006*01,22000
BBR-00006,PT*GLP*EBBR*00006*02,22000
BBR-00007,PT*EDP*E*BBR*00007*01,120000
BBR-00007,PT*EDP*E*BBR*00007*03,120000
BBR-00007,PT*EDP*EBBR*00007*1,120000
BBR-00007,PT*EDP*EBBR*00007*3,120000
BBR-00008,PT*EDP*E*BBR*00008*01,11000
BBR-00008,PT*EDP*E*BBR*00008*02,11000
BBR-00008,PT*EDP*EBBR*00008*1,11000
BBR-00008,PT*EDP*EBBR*00008*2,11000
BBR-00009,PT*KLS*E*BBR*00009*01,22000
BBR-00009,PT*KLS*E*BBR*00009*02,49000
BBR-00010,PT*GLP*EBBR*00010*01,60000
BBR-00010,PT*GLP*EBBR*00010*02,60000
BBR-00011,PT*GLP*EBBR*00011*01,22000
BBR-00011,PT*GLP*EBBR*00011*02,50000
BBR-80001,PT*ATL*EBBR*80001*1,22000
BBR-80001,PT*ATL*EBBR*80001*2,22000
BCL-00003,PT*GRC*E*BCL*00003*01,7200
BCL-00003,PT*GRC*E*BCL*00003*02,7200
BCL-00005,PT*HRZ*E*BCL*00005*01,50000
BCL-00005,PT*HRZ*E*BCL*00005*03,43000
BCL-00006,PT*IBD*E*BCL*00006*1,22000
BCL-00007,PT*IBD*E*BCL*00007*1,22000
BCL-00013,PT*REP*E*BCL*00013*02,30000
BCL-00013,PT*REP*E*BCL*00013*03,22000
BCL-00018,PT*EDP*E*BCL*00018*01,90000
BCL-00018,PT*EDP*E*BCL*00018*03,22000
BCL-00018,PT*EDP*EBCL*00018*1,90000
BCL-00018,PT*EDP*EBCL*00018*3,22000
BCL-00019,PT*HLX*E*BCL*00019*01,50000
BCL-00019,PT*HLX*E*BCL*00019*02,11000
BCL-00020,PT*HRZ*E*BCL*00020*01,90000
BCL-00022,PT*HRZ*E*BCL*00022*01,100000
BCL-00022,PT*HRZ*E*BCL*00022*02,22000
BCL-00022,PT*HRZ*E*BCL*00022*04,100000
BCL-00023,PT*GLD*E*BCL*00023*01,22000
BCL-00023,PT*GLD*E*BCL*00023*02,22000
BCL-00024,PT*HRZ*E*BCL*00024*01,100000
BCL-00024,PT*HRZ*E*BCL*00024*02,22000
BCL-00024,PT*HRZ*E*BCL*00024*04,100000
BCL-00025,PT*HRZ*E*BCL*00025*02,22000
BCL-00025,PT*HRZ*E*BCL*00025*03,100000
BCL-00026,PT*KLS*E*BCL*00026*02,43000
BCL-00027,PT*IOY*E423801,350000
BCL-00027,PT*IOY*E423802,350000
BCL-00028,PT*IOY*E423701,350000
BCL-00028,PT*IOY*E423702,350000
BCL-00029,PT*PRI*E*BCL*00029*01,22000
BCL-00029,PT*PRI*E*BCL*00029*02,22000
BCL-00030,PT*PRI*E*BCL*00030*01,22000
BCL-00030,PT*PRI*E*BCL*00030*02,22000
BCL-00031,PT*KLS*E*BCL*00031*01,22000
BCL-00031,PT*KLS*E*BCL*00031*02,49000
BCL-00032,PT*EVC*E*BCL*00032*01,22000
BCL-00032,PT*EVC*E*BCL*00032*02,22000
BCL-00033,PT*EVC*E*BCL*00033*01,22000
BCL-00033,PT*EVC*E*BCL*00033*02,22000
BCL-00034,PT*GLP*EBCL*00034*01,120000
BCL-00034,PT*GLP*EBCL*00034*02,120000
BCL-00035,PT*GLP*EBCL*00035*01,120000
BCL-00035,PT*GLP*EBCL*00035*02,120000
BCL-00036,PT*GLP*EBCL*00036*01,120000
BCL-00036,PT*GLP*EBCL*00036*02,120000
BCL-00038,PT*EVC*E*BCL*00038*01,22000
BCL-00038,PT*EVC*E*BCL*00038*02,22000
BCL-00039,PT*EDP*E*BCL*00039*01,22000
BCL-00039,PT*EDP*E*BCL*00039*02,22000
BCL-00040,PT*FCT*E*BCL*00040*01,150000
BCL-00040,PT*FCT*E*BCL*00040*03,150000
BCL-00041,PT*FCT*E*BCL*00041*01,150000
BCL-00041,PT*FCT*E*BCL*00041*03,150000
BCL-00042,PT*ATL*EBCL*00042*2,60000
BCL-00042,PT*ATL*EBCL*00042*3,22000
BCL-00044,PT*GLP*EBCL*00044*02,50000
BCL-00044,PT*GLP*EBCL*00044*03,43000
BCL-00045,PT*GLP*EBCL*00045*01,22000
BCL-00045,PT*GLP*EBCL*00045*02,50000
BCL-00046,PT*ATL*EBCL*00046*1,60000
BCL-00046,PT*ATL*EBCL*00046*2,60000
BCL-00047,PT*ATL*EBCL*00047*1,60000
BCL-00047,PT*ATL*EBCL*00047*2,60000
BCL-90004,PT*HRZ*E*BCL*90004*1,22000
BCL-90004,PT*HRZ*E*BCL*90004*2,22000
BGC-00007,PT*REP*E*BGC*00007*02,60000
BGC-00007,PT*REP*E*BGC*00007*03,43000
BGC-00009,PT*EDP*E*BGC*00009*01,90000
BGC-00009,PT*EDP*E*BGC*00009*03,22000
BGC-00009,PT*EDP*EBGC*00009*1,120000
BGC-00009,PT*EDP*EBGC*00009*3,22000
BGC-00010,PT*EDP*E*BGC*00010*01,120000
BGC-00011,PT*EDP*E*BGC*00011*01,7400
BGC-00011,PT*EDP*E*BGC*00011*02,7400
BGC-00011,PT*EDP*EBGC*00011*1,7400
BGC-00011,PT*EDP*EBGC*00011*2,7400
BGC-00012,PT*EDP*E*BGC*00012*01,22000
BGC-00012,PT*EDP*E*BGC*00012*02,22000
BGC-00012,PT*EDP*EBGC*00012*1,22000
BGC-00012,PT*EDP*EBGC*00012*2,22000
BGC-00013,PT*IBD*E*BGC*00013*01,11000
BGC-00013,PT*IBD*E*BGC*00013*02,11000
BGC-00014,PT*EDP*E*BGC*00014*02,50000
BGC-00014,PT*EDP*E*BGC*00014*03,43000
BGC-00016,PT*ATL*EBGC*00016*2,60000
BGC-00016,PT*ATL*EBGC*00016*3,22000
BGC-00017,PT*ATL*EBGC*00017*1,300000
BGC-00017,PT*ATL*EBGC*00017*2,300000
BGC-00018,PT*ATL*EBGC*00018*1,300000
BGC-00018,PT*ATL*EBGC*00018*2,300000
BGC-00019,PT*KLS*E*BGC*00019*02,43000
BGC-00020,PT*GLP*EBGC*00020*01,22000
BGC-00020,PT*GLP*EBGC*00020*02,22000
BGC-00021,PT*FCT*E*BGC*00021*01,150000
BGC-00021,PT*FCT*E*BGC*00021*03,150000
BGC-00022,PT*GLP*EBGC*00022*01,22000
BGC-00022,PT*GLP*EBGC*00022*02,22000
BGC-00023,PT*GLP*EBGC*00023*01,22000
BGC-00023,PT*GLP*EBGC*00023*02,22000
BGC-00024,PT*EDP*EBGC*00024*1,180000
BGC-00024,PT*EDP*EBGC*00024*2,180000
BGC-00025,PT*EDP*EBGC*00025*1,180000
BGC-00025,PT*EDP*EBGC*00025*2,180000
BGC-00026,PT*GLP*EBGC*00026*02,50000
BGC-00026,PT*GLP*EBGC*00026*03,43000
BGC-90001,PT*HRZ*E*BGC*90001*1,3700
BGC-90001,PT*HRZ*E*BGC*90001*2,3700
BGC-90001,PT*HRZ*E*BGC*90001*3,3700
BGC-90001,PT*HRZ*E*BGC*90001*4,3700
BGC-90002,PT*HRZ*E*BGC*90002*1,3700
BGC-90002,PT*HRZ*E*BGC*90002*2,3700
BGC-90003,PT*GLP*EBGC*90003*01,22000
BGC-90003,PT*GLP*EBGC*90003*02,22000
BJA-00006,PT*GLP*EBJA*00006*01,22000
BJA-00006,PT*GLP*EBJA*00006*02,22000
BJA-00007,PT*EDP*E*BJA*00007*1,7400
BJA-00007,PT*EDP*EBJA*00007*1,7400
BJA-00008,PT*EDP*E*BJA*00008*1,7400
BJA-00008,PT*EDP*EBJA*00008*1,7400
BJA-00009,PT*HRZ*E*BJA*00009*01,22000
BJA-00009,PT*HRZ*E*BJA*00009*02,22000
BJA-00010,PT*EDP*E*BJA*00010*1,7400
BJA-00011,PT*EDP*E*BJA*00011*1,7400
BJA-00013,PT*IBD*E*BJA*00013*02,160000
BJA-00014,PT*HRZ*E*BJA*00014*02,150000
BJA-00014,PT*HRZ*E*BJA*00014*03,22000
BJA-00015,PT*LUZ*E*BJA*00015*01,22000
BJA-00015,PT*LUZ*E*BJA*00015*02,22000
BJA-00016,PT*LUZ*E*BJA*00016*01,22000
BJA-00016,PT*LUZ*E*BJA*00016*02,22000
BJA-00017,PT*PRI*E*BJA*00017*01,50000
BJA-00020,PT*EDP*E*BJA*00020*01,11000
BJA-00020,PT*EDP*E*BJA*00020*02,11000
BJA-00020,PT*EDP*EBJA*00020*1,11000
BJA-00020,PT*EDP*EBJA*00020*2,11000
BJA-00021,PT*EDP*E*BJA*00021*01,11000
BJA-00021,PT*EDP*E*BJA*00021*02,11000
BJA-00021,PT*EDP*EBJA*00021*1,11000
BJA-00021,PT*EDP*EBJA*00021*2,11000
BJA-00022,PT*EDP*E*BJA*00022*01,11000
BJA-00022,PT*EDP*E*BJA*00022*02,11000
BJA-00022,PT*EDP*EBJA*00022*1,11000
BJA-00022,PT*EDP*EBJA*00022*2,11000
BJA-00023,PT*EDP*E*BJA*00023*01,7400
BJA-00023,PT*EDP*E*BJA*00023*02,7400
BJA-00023,PT*EDP*EBJA*00023*1,7400
BJA-00023,PT*EDP*EBJA*00023*2,7400
BJA-00024,PT*EDP*E*BJA*00024*01,7400
BJA-00024,PT*EDP*E*BJA*00024*02,7400
BJA-00024,PT*EDP*EBJA*00024*1,7400
BJA-00024,PT*EDP*EBJA*00024*2,7400
BJA-00025,PT*EDP*E*BJA*00025*01,11000
BJA-00025,PT*EDP*E*BJA*00025*02,11000
BJA-00025,PT*EDP*EBJA*00025*1,11000
BJA-00025,PT*EDP*EBJA*00025*2,11000
BJA-00026,PT*EDP*E*BJA*00026*01,90000
BJA-00026,PT*EDP*E*BJA*00026*03,22000
BJA-00026,PT*EDP*EBJA*00026*1,90000
BJA-00026,PT*EDP*EBJA*00026*3,22000
BJA-00027,PT*GLP*EBJA*00027*01,120000
BJA-00027,PT*GLP*EBJA*00027*02,120000
BJA-00028,PT*ATL*EBJA*00028*2,60000
BJA-00028,PT*ATL*EBJA*00028*3,22000
BJA-00029,PT*KLS*E*BJA*00029*02,43000
BJA-00031,PT*FCT*E*BJA*00031*01,150000
BJA-00031,PT*FCT*E*BJA*00031*03,150000
BJA-00032,PT*TRK*E*BJA*00032*01,22000
BJA-00032,PT*TRK*E*BJA*00032*02,22000
BJA-00033,PT*TRK*E*BJA*00033*01,22000
BJA-00033,PT*TRK*E*BJA*00033*02,22000
BJA-00034,PT*TRK*E*BJA*00034*01,22000
BJA-00034,PT*TRK*E*BJA*00034*02,22000
BJA-00035,PT*TRK*E*BJA*00035*01,22000
BJA-00035,PT*TRK*E*BJA*00035*02,22000
BJA-00036,PT*TRK*E*BJA*00036*01,22000
BJA-00036,PT*TRK*E*BJA*00036*02,22000
BJA-00037,PT*TRK*E*BJA*00037*01,22000
BJA-00037,PT*TRK*E*BJA*00037*02,22000
BJA-00038,PT*TRK*E*BJA*00038*01,22000
BJA-00038,PT*TRK*E*BJA*00038*02,22000
BJA-00039,PT*TRK*E*BJA*00039*01,22000
BJA-00039,PT*TRK*E*BJA*00039*02,22000
BJA-00040,PT*TRK*E*BJA*00040*01,22000
BJA-00040,PT*TRK*E*BJA*00040*02,22000
BJA-00041,PT*TRK*E*BJA*00041*01,22000
BJA-00041,PT*TRK*E*BJA*00041*02,22000
BJA-00042,PT*TRK*E*BJA*00042*01,22000
BJA-00042,PT*TRK*E*BJA*00042*02,22000
BJA-00043,PT*TRK*E*BJA*00043*01,22000
BJA-00043,PT*TRK*E*BJA*00043*02,22000
BJA-00044,PT*TRK*E*BJA*00044*01,22000
BJA-00044,PT*TRK*E*BJA*00044*02,22000
BJA-00045,PT*TRK*E*BJA*00045*01,22000
BJA-00045,PT*TRK*E*BJA*00045*02,22000
BJA-00046,PT*TRK*E*BJA*00046*01,22000
BJA-00046,PT*TRK*E*BJA*00046*02,22000
BJA-00047,PT*TRK*E*BJA*00047*01,22000
BJA-00047,PT*TRK*E*BJA*00047*02,22000
BJA-00048,PT*TRK*E*BJA*00048*01,22000
BJA-00048,PT*TRK*E*BJA*00048*02,22000
BJA-00049,PT*TRK*E*BJA*00049*01,22000
BJA-00049,PT*TRK*E*BJA*00049*02,22000
BJA-00050,PT*TRK*E*BJA*00050*01,22000
BJA-00050,PT*TRK*E*BJA*00050*02,22000
BJA-00051,PT*TRK*E*BJA*00051*01,22000
BJA-00051,PT*TRK*E*BJA*00051*02,22000
BJA-00052,PT*TRK*E*BJA*00052*01,22000
BJA-00052,PT*TRK*E*BJA*00052*02,22000
BJA-00057,PT*FCT*E*BJA*00057*01,150000
BJA-00057,PT*FCT*E*BJA*00057*03,150000
BJA-00058,PT*EDP*E*BJA*00058*01,22000
BJA-00058,PT*EDP*E*BJA*00058*02,22000
BJA-00059,PT*FCT*E*BJA*00059*01,150000
BJA-00059,PT*FCT*E*BJA*00059*03,150000
BJA-00060,PT*TRK*E*BJA*00060*01,22000
BJA-00060,PT*TRK*E*BJA*00060*02,22000
BJA-00061,PT*TRK*E*BJA*00061*01,22000
BJA-00061,PT*TRK*E*BJA*00061*02,22000
BJA-00062,PT*GLP*EBJA*00062*02,50000
BJA-00062,PT*GLP*EBJA*00062*03,43000
BJA-00063,PT*EDP*EBJA*00063*1,60000
BJA-00063,PT*EDP*EBJA*00063*2,60000
BJA-00063,PT*EDP*EBJA*00063*3,22000
BJA-00064,PT*EDP*EBJA*00064*1,22000
BJA-00064,PT*EDP*EBJA*00064*2,22000
BJA-90001,PT*GLP*E*BJA*90001*1,3700
BJA-90001,PT*GLP*E*BJA*90001*2,3700
BJA-90001,PT*GLP*EBJA*90001*01,3700
BJA-90001,PT*GLP*EBJA*90001*02,3700
BJA-90002,PT*GLP*EBJA*90002*01,3700
BJA-90002,PT*GLP*EBJA*90002*02,3700
BJA-90003,PT*EDP*E*BJA*90003*1,3700
BJA-90003,PT*EDP*E*BJA*90003*2,3700
BJA-90004,PT*HRZ*E*BJA*90004*1,22000
BJA-90004,PT*HRZ*E*BJA*90004*2,22000
BJA-90005,PT*GLP*EBJA*90005*01,3700
BJA-90005,PT*GLP*EBJA*90005*02,3700
BMT-00002,PT*EDP*E*BMT*00002*01,7400
BMT-00002,PT*EDP*E*BMT*00002*02,7400
BMT-00002,PT*EDP*EBMT*00002*1,7400
BMT-00002,PT*EDP*EBMT*00002*2,7400
BMT-00003,PT*EDP*E*BMT*00003*01,22000
BMT-00003,PT*EDP*E*BMT*00003*02,22000
BMT-00003,PT*EDP*EBMT*00003*1,22000
BMT-00003,PT*EDP*EBMT*00003*2,22000
BMT-90001,PT*HRZ*E*BMT*90001*1,22000
BMT-90001,PT*HRZ*E*BMT*90001*2,22000
BNV-00002,PT*MLT*EBNV*00002*01,22000
BNV-00002,PT*MLT*EBNV*00002*02,22000
BNV-00003,PT*MLT*EBNV*00003*01,22000
BNV-00003,PT*MLT*EBNV*00003*02,22000
BNV-00004,PT*PRI*E*BNV*00004*01,50000
BNV-00007,PT*PRI*E*BNV*00007*01,50000
BNV-00008,PT*ATL*EBNV*00008*2,60000
BNV-00008,PT*ATL*EBNV*00008*3,22000
BNV-00009,PT*KLS*EBNV*00009*01,22000
BNV-00009,PT*KLS*EBNV*00009*02,50000
BNV-00010,PT*ATL*EBNV*00010*2,60000
BNV-00010,PT*ATL*EBNV*00010*3,22000
BNV-00012,PT*EDP*E*BNV*00012*01,120000
BNV-00013,PT*FCT*E*BNV*00013*01,150000
BNV-00013,PT*FCT*E*BNV*00013*03,150000
BNV-00014,PT*FCT*E*BNV*00014*01,150000
BNV-00014,PT*FCT*E*BNV*00014*03,150000
BNV-00015,PT*HLX*E*BNV*00015*01,150000
BNV-00015,PT*HLX*E*BNV*00015*02,150000
BNV-00016,PT*HLX*E*BNV*00016*01,150000
BNV-00016,PT*HLX*E*BNV*00016*02,150000
BNV-00018,PT*GLP*EBNV*00018*01,22000
BNV-00018,PT*GLP*EBNV*00018*02,50000
BNV-90001,PT*HRZ*E*BNV*90001*1,22000
BNV-90001,PT*HRZ*E*BNV*90001*2,22000
BRB-00003,PT*ATL*EBRB*00003*2,60000
BRB-00003,PT*ATL*EBRB*00003*3,22000
BRB-00004,PT*EDP*E*BRB*00004*01,22000
BRB-00004,PT*EDP*E*BRB*00004*02,22000
BRB-00004,PT*EDP*EBRB*00004*1,22000
BRB-00004,PT*EDP*EBRB*00004*2,22000
BRB-90001,PT*GLP*EBRB*90001*01,22000
BRB-90001,PT*GLP*EBRB*90001*02,22000
BRC-90001,PT*HRZ*E*BRC*90001*1,22000
BRC-90001,PT*HRZ*E*BRC*90001*2,22000
BRG-00006,PT*MOB*E*BRG*00006*01,22000
BRG-00006,PT*MOB*E*BRG*00006*02,22000
BRG-00010,PT*MOB*E*BRG*00010*01,3700
BRG-00010,PT*MOB*E*BRG*00010*02,3700
BRG-00015,PT*MLT*EBRG*00015*02,50000
BRG-00015,PT*MLT*EBRG*00015*03,43000
BRG-00016,PT*GLP*EBRG*00016*01,11000
BRG-00016,PT*GLP*EBRG*00016*02,11000
BRG-00017,PT*GLP*EBRG*00017*01,11000
BRG-00017,PT*GLP*EBRG*00017*02,11000
BRG-00018,PT*PRI*E*BRG*00018*1,50000
BRG-00020,PT*EVC*E*BRG*00020*1,22000
BRG-00021,PT*EVC*E*BRG*00021*01,7400
BRG-00021,PT*EVC*E*BRG*00021*02,7400
BRG-00022,PT*BLU*E*BRG*00022*01,22000
BRG-00022,PT*BLU*E*BRG*00022*02,22000
BRG-00023,PT*HRZ*E*BRG*00023*02,50000
BRG-00023,PT*HRZ*E*BRG*00023*03,43000
BRG-00024,PT*HRZ*E*BRG*00024*01,22000
BRG-00024,PT*HRZ*E*BRG*00024*02,22000
BRG-00025,PT*IBD*E*BRG*00025*1,22000
BRG-00026,PT*IBD*E*BRG*00026*1,22000
BRG-00027,PT*GLG*EBRG*00027*02,50000
BRG-00027,PT*GLG*EBRG*00027*03,43000
BRG-00028,PT*HRZ*E*BRG*00028*02,50000
BRG-00028,PT*HRZ*E*BRG*00028*03,43000
BRG-00029,PT*MEO*E*BRG*00029*01,22000
BRG-00029,PT*MEO*E*BRG*00029*02,22000
BRG-00032,PT*HRZ*E*BRG*00032*1,22000
BRG-00032,PT*HRZ*E*BRG*00032*2,22000
BRG-00033,PT*HRZ*E*BRG*00033*1,22000
BRG-00033,PT*HRZ*E*BRG*00033*2,22000
BRG-00036,PT*EDP*E*BRG*00036*1,7400
BRG-00036,PT*EDP*EBRG*00036*1,7400
BRG-00037,PT*EDP*E*BRG*00037*1,7400
BRG-00037,PT*EDP*EBRG*00037*1,7400
BRG-00038,PT*GLP*EBRG*00038*01,7400
BRG-00038,PT*GLP*EBRG*00038*02,7400
BRG-00039,PT*GLP*EBRG*00039*01,7400
BRG-00039,PT*GLP*EBRG*00039*02,11000
BRG-00040,PT*GLP*EBRG*00040*01,22000
BRG-00040,PT*GLP*EBRG*00040*02,22000
BRG-00041,PT*GLP*EBRG*00041*01,22000
BRG-00041,PT*GLP*EBRG*00041*02,22000
BRG-00042,PT*GLP*EBRG*00042*01,22000
BRG-00042,PT*GLP*EBRG*00042*02,22000
BRG-00043,PT*GRC*E*BRG*00043*02,60000
BRG-00043,PT*GRC*E*BRG*00043*03,22000
BRG-00044,PT*GRC*E*BRG*00044*02,60000
BRG-00045,PT*REP*E*BRG*00045*02,50000
BRG-00045,PT*REP*E*BRG*00045*03,22000
BRG-00047,PT*EVC*E*BRG*00047*01,11000
BRG-00047,PT*EVC*E*BRG*00047*02,11000
BRG-00048,PT*EVC*E*BRG*00048*01,22000
BRG-00048,PT*EVC*E*BRG*00048*02,22000
BRG-00049,PT*EVC*E*BRG*00049*01,22000
BRG-00049,PT*EVC*E*BRG*00049*02,22000
BRG-00050,PT*EVC*E*BRG*00050*01,7400
BRG-00050,PT*EVC*E*BRG*00050*02,7400
BRG-00051,PT*EVC*E*BRG*00051*01,7400
BRG-00051,PT*EVC*E*BRG*00051*02,7400
BRG-00052,PT*EVC*E*BRG*00052*01,22000
BRG-00052,PT*EVC*E*BRG*00052*02,22000
BRG-00054,PT*EVC*E*BRG*00054*01,11000
BRG-00054,PT*EVC*E*BRG*00054*02,11000
BRG-00055,PT*EVC*E*BRG*00055*01,11000
BRG-00055,PT*EVC*E*BRG*00055*02,11000
BRG-00057,PT*NEU*E*BRG*00057*01,22000
BRG-00057,PT*NEU*E*BRG*00057*02,22000
BRG-00058,PT*IBD*E*BRG*00058*01,22000
BRG-00058,PT*IBD*E*BRG*00058*02,22000
BRG-00062,PT*CEV*E*BRG*00062*02,60000
BRG-00063,PT*CEV*E*BRG*00063*01,11000
BRG-00063,PT*CEV*E*BRG*00063*02,11000
BRG-00066,PT*GLP*EBRG*00066*01,160000
BRG-00066,PT*GLP*EBRG*00066*02,160000
BRG-00066,PT*GLP*EBRG*00066*03,22000
BRG-00067,PT*HRZ*E*BRG*00067*1,11000
BRG-00069,PT*HRZ*E*BRG*00069*01,150000
BRG-00069,PT*HRZ*E*BRG*00069*02,150000
BRG-00069,PT*HRZ*E*BRG*00069*03,100000
BRG-00069,PT*HRZ*E*BRG*00069*04,100000
BRG-00069,PT*HRZ*E*BRG*00069*06,100000
BRG-00069,PT*HRZ*E*BRG*00069*08,100000
BRG-00071,PT*EDP*E*BRG*00071*01,120000
BRG-00072,PT*HRZ*E*BRG*00072*01,100000
BRG-00072,PT*HRZ*E*BRG*00072*02,100000
BRG-00073,PT*HRZ*E*BRG*00073*01,100000
BRG-00073,PT*HRZ*E*BRG*00073*02,100000
BRG-00074,PT*HRZ*E*BRG*00074*01,100000
BRG-00074,PT*HRZ*E*BRG*00074*02,100000
BRG-00075,PT*HRZ*E*BRG*00075*01,150000
BRG-00075,PT*HRZ*E*BRG*00075*02,150000
BRG-00075,PT*HRZ*E*BRG*00075*03,100000
BRG-00075,PT*HRZ*E*BRG*00075*04,100000
BRG-00075,PT*HRZ*E*BRG*00075*06,100000
BRG-00078,PT*HRZ*E*BRG*00078*01,100000
BRG-00078,PT*HRZ*E*BRG*00078*02,100000
BRG-00078,PT*HRZ*E*BRG*00078*04,100000
BRG-00079,PT*HRZ*E*BRG*00079*1,22000
BRG-00080,PT*GLG*EBRG*00080*01,120000
BRG-00080,PT*GLG*EBRG*00080*02,120000
BRG-00081,PT*SDB*E*BRG*00081*02,60000
BRG-00081,PT*SDB*E*BRG*00081*03,22000
BRG-00082,PT*IBD*E*BRG*00082*01,22000
BRG-00082,PT*IBD*E*BRG*00082*02,22000
BRG-00083,PT*SDB*E*BRG*00083*02,60000
BRG-00083,PT*SDB*E*BRG*00083*03,22000
BRG-00084,PT*EDP*E*BRG*00084*01,7400
BRG-00084,PT*EDP*E*BRG*00084*02,7400
BRG-00084,PT*EDP*EBRG*00084*1,7400
BRG-00084,PT*EDP*EBRG*00084*2,7400
BRG-00085,PT*ZND*E*BRG*00085*01,23000
BRG-00085,PT*ZND*E*BRG*00085*02,23000
BRG-00086,PT*EDP*E*BRG*00086*01,120000
BRG-00087,PT*EDP*E*BRG*00087*01,120000
BRG-00087,PT*EDP*EBRG*00087*1,120000
BRG-00090,PT*ECI*E*BRG*00090*01,60000
BRG-00090,PT*ECI*E*BRG*00090*02,60000
BRG-00091,PT*ECI*E*BRG*00091*01,60000
BRG-00091,PT*ECI*E*BRG*00091*02,60000
BRG-00092,PT*ECI*E*BRG*00092*01,7400
BRG-00092,PT*ECI*E*BRG*00092*02,7400
BRG-00093,PT*ECI*E*BRG*00093*01,11000
BRG-00093,PT*ECI*E*BRG*00093*02,11000
BRG-00094,PT*EDP*E*BRG*00094*01,22000
BRG-00094,PT*EDP*E*BRG*00094*02,22000
BRG-00094,PT*EDP*EBRG*00094*1,22000
BRG-00094,PT*EDP*EBRG*00094*2,22000
BRG-00095,PT*EDP*E*BRG*00095*01,22000
BRG-00095,PT*EDP*E*BRG*00095*02,22000
BRG-00095,PT*EDP*EBRG*00095*1,22000
